year,month,state,handgun_unadjusted,long_gun_unadjusted,total_unadjusted,handgun_adjusted,long_gun_adjusted,total_adjusted
2013,09,Guam,61,34,95,67,36,103
2013,09,Hawaii,0,0,0,,,
2013,09,Idaho,2523,5244,7767,2953,4798,7751
2013,09,Illinois,16379,14963,31342,19967,16238,36205
2013,09,Indiana,14878,14875,29753,18887,16219,35105
2013,09,Iowa,175,3489,3664,213,3653,3866
2013,09,Kansas,4710,6827,11537,6317,7666,13984
2013,09,Kentucky,7413,9078,16491,9533,10416,19948
2013,09,Louisiana,11948,18275,30224,11813,13995,25808
2013,09,Maine,3027,5545,8572,3267,4464,7731
2013,09,Mariana Islands,0,1,1,,,
2013,09,Maryland,41879,10922,52801,50985,12303,63288
2013,09,Massachusetts,4642,3023,7665,5447,3344,8792
2013,09,Michigan,8813,15010,23823,10722,13311,24033
2013,09,Minnesota,8340,18086,26426,9811,12942,22752
2013,09,Mississippi,5619,7442,13060,7414,8487,15901
2013,09,Missouri,16358,16530,32888,20292,18218,38510
2013,09,Montana,2750,5667,8417,3057,5078,8134
2013,09,Nebraska,80,2487,2567,102,2611,2713
2013,09,Nevada,3945,3671,7615,4755,4116,8871
2013,09,New Hampshire,3909,3692,7601,4490,3638,8128
2013,09,New Jersey,5199,3508,8706,6030,4146,10176
2013,09,New Mexico,4553,4711,9264,5492,5088,10580
2013,09,New York,8067,18633,26700,9395,16880,26275
2013,09,North Carolina,867,14036,14903,1034,16087,17122
2013,09,North Dakota,1706,4680,6387,1989,3963,5952
2013,09,Ohio,23673,21051,44724,29418,23694,53113
2013,09,Oklahoma,10325,11802,22126,13207,13365,26572
2013,09,Oregon,9714,11950,21664,11316,11512,22827
2013,09,Pennsylvania,18,57960,57978,23,62169,62192
2013,09,Puerto Rico,1305,322,1627,1370,287,1657
2013,09,Rhode Island,972,924,1896,1103,1032,2135
2013,09,South Carolina,6442,6805,13246,8522,7406,15928
2013,09,South Dakota,2152,5037,7189,2550,4605,7155
2013,09,Tennessee,16977,15981,32958,20558,18077,38635
2013,09,Texas,39400,52469,91869,50290,48904,99194
2013,09,United States,472338,593241,1065579,550697,604348,1155045
2013,09,Utah,2650,4289,6939,3292,4403,7695
2013,09,Vermont,1269,1775,3045,1423,1571,2994
2013,09,Virgin Islands,20,4,24,,,
2013,09,Virginia,17547,18473,36021,21109,19905,41015
2013,09,Washington,13629,13405,27034,16139,13871,30010
2013,09,West Virginia,6276,9067,15343,7759,9369,17129
2013,09,Wisconsin,12612,16077,28688,14337,14191,28527
2013,09,Wyoming,1785,2669,4454,2086,2531,4617
2013,10,Alabama,14267,17841,32108,16903,17452,34354
2013,10,Alaska,3620,4695,8315,2910,3523,6433
2013,10,Arizona,10124,9058,19183,11441,9333,20773
2013,10,Arkansas,4741,9967,14708,5719,7887,13606
2013,10,California,33762,41595,75358,34320,43826,78146
2013,10,Colorado,15672,16507,32178,17249,15241,32490
2013,10,Connecticut,4756,3546,8303,5314,3106,8421
2013,10,Delaware,1555,1544,3100,1681,1374,3054
2013,10,District of Columbia,38,1,40,35,,35
2013,10,Florida,39044,27242,66286,42296,27278,69574
2013,10,Georgia,10932,13776,24708,12639,11796,24434
2013,10,Guam,76,59,135,73,51,124
2013,10,Hawaii,0,0,0,,,
2013,10,Idaho,2588,5591,8180,2982,4742,7724
2013,10,Illinois,19610,16352,35961,21901,15554,37456
2013,10,Indiana,16765,16713,33478,18563,15385,33948
2013,10,Iowa,240,4072,4312,245,3388,3634
2013,10,Kansas,5836,8092,13927,6351,7564,13915
2013,10,Kentucky,8141,11750,19891,9362,10249,19611
2013,10,Louisiana,10410,17505,27916,11733,14208,25941
2013,10,Maine,3126,7202,10328,3032,4178,7210
2013,10,Mariana Islands,0,2,2,,,
2013,10,Maryland,14805,6577,21382,16143,5788,21932
2013,10,Massachusetts,5477,3678,9155,5675,3405,9079
2013,10,Michigan,9063,15756,24819,9794,12761,22555
2013,10,Minnesota,8880,19334,28214,9417,12482,21899
2013,10,Mississippi,6441,9469,15909,7581,8443,16024
2013,10,Missouri,17858,21593,39452,19531,17758,37289
2013,10,Montana,2874,6992,9866,3155,4998,8153
2013,10,Nebraska,88,3067,3155,100,2528,2628
2013,10,Nevada,4565,3848,8413,4977,4022,8999
2013,10,New Hampshire,4270,4385,8655,4305,3515,7820
2013,10,New Jersey,5574,4492,10066,6247,4207,10454
2013,10,New Mexico,5386,5545,10931,5669,5360,11029
2013,10,New York,8834,21488,30323,9513,16755,26268
2013,10,North Carolina,1053,17499,18552,1079,16017,17096
2013,10,North Dakota,1649,6098,7747,1737,3769,5507
2013,10,Ohio,26883,23817,50700,28367,22164,50531
2013,10,Oklahoma,11798,13838,25636,13489,13229,26718
2013,10,Oregon,10040,11370,21409,10944,11143,22087
2013,10,Pennsylvania,18,64620,64637,20,60236,60256
2013,10,Puerto Rico,1313,340,1653,1274,354,1628
2013,10,Rhode Island,1094,1066,2160,1115,977,2092
2013,10,South Carolina,7231,7965,15196,8934,7595,16529
2013,10,South Dakota,2197,6797,8994,2443,4235,6678
2013,10,Tennessee,18241,18474,36716,20118,17674,37792
2013,10,Texas,43018,51872,94889,49125,49848,98973
2013,10,United States,483955,656620,1140575,520790,585891,1106681
2013,10,Utah,2663,4420,7083,3286,4401,7687
2013,10,Vermont,1190,2048,3238,1285,1525,2810
2013,10,Virgin Islands,24,1,25,,,
2013,10,Virginia,19037,20304,39340,20258,18364,38622
2013,10,Washington,15539,14552,30090,16097,13422,29519
2013,10,West Virginia,6849,10870,17719,7584,8877,16461
2013,10,Wisconsin,13005,18872,31877,12783,13922,26705
2013,10,Wyoming,1694,2462,4156,2015,2493,4507
2013,11,Alabama,16999,25691,42690,16429,16873,33302
2013,11,Alaska,2919,4030,6950,3041,3653,6694
2013,11,Arizona,11619,11648,23267,11944,9458,21401
2013,11,Arkansas,5408,13927,19335,5463,8018,13481
2013,11,California,34279,48085,82365,34866,43819,78685
2013,11,Colorado,18486,19130,37616,17549,15344,32894
2013,11,Connecticut,5342,4158,9500,5483,3218,8701
2013,11,Delaware,1525,2046,3571,1527,1364,2890
2013,11,District of Columbia,33,7,40,38,,38
2013,11,Florida,43084,35325,78409,42141,27085,69226
2013,11,Georgia,12720,18603,31324,12804,12068,24873
2013,11,Guam,65,41,106,69,43,112
2013,11,Hawaii,0,0,0,,,
2013,11,Idaho,2943,6014,8956,2979,5214,8193
2013,11,Illinois,23407,21178,44585,22189,15390,37579
2013,11,Indiana,19598,23966,43563,19884,15811,35695
2013,11,Iowa,227,5782,6008,197,3322,3519
2013,11,Kansas,6492,11537,18029,5975,7366,13341
2013,11,Kentucky,9569,17729,27298,9642,11250,20892
2013,11,Louisiana,11552,22835,34387,11589,14455,26044
2013,11,Maine,2753,5707,8460,3014,4706,7720
2013,11,Mariana Islands,0,6,6,,,
2013,11,Maryland,8228,9144,17372,8746,5682,14429
2013,11,Massachusetts,5588,4120,9708,5590,3214,8804
2013,11,Michigan,9574,20306,29880,9050,12386,21436
2013,11,Minnesota,8561,16482,25044,9287,14047,23334
2013,11,Mississippi,6941,16388,23329,7118,8642,15759
2013,11,Missouri,18165,26883,45048,18094,17729,35824
2013,11,Montana,3001,6251,9252,3214,5747,8961
2013,11,Nebraska,112,4079,4191,95,2444,2539
2013,11,Nevada,4915,4692,9606,4998,3988,8985
2013,11,New Hampshire,4289,4324,8613,4245,3596,7840
2013,11,New Jersey,5334,5555,10889,6349,4175,10524
2013,11,New Mexico,5360,6577,11937,5562,5720,11282
2013,11,New York,8164,24681,32845,9254,16492,25746
2013,11,North Carolina,1190,24376,25566,1107,15696,16803
2013,11,North Dakota,1755,5010,6765,1828,4034,5862
2013,11,Ohio,30873,34314,65187,28638,21933,50571
2013,11,Oklahoma,14751,19772,34524,13219,13194,26414
2013,11,Oregon,11304,13814,25117,11085,12176,23261
2013,11,Pennsylvania,28,77471,77498,22,55335,55357
2013,11,Puerto Rico,1366,285,1651,1341,306,1648
2013,11,Rhode Island,1085,1128,2212,1052,980,2032
2013,11,South Carolina,8903,11839,20743,8496,7640,16136
2013,11,South Dakota,2484,6428,8912,2516,4650,7166
2013,11,Tennessee,22216,27716,49931,21319,18512,39832
2013,11,Texas,50326,66293,116619,47312,49268,96580
2013,11,United States,526158,826877,1353034,510790,585780,1096570
2013,11,Utah,3571,6751,10321,3139,4842,7981
2013,11,Vermont,1160,2157,3318,1447,1658,3105
2013,11,Virgin Islands,13,0,13,,,
2013,11,Virginia,21087,27304,48391,20515,18652,39167
2013,11,Washington,15463,16442,31904,15339,13280,28619
2013,11,West Virginia,7194,15143,22337,7729,9177,16906
2013,11,Wisconsin,12037,20541,32579,11725,14074,25799
2013,11,Wyoming,2101,3168,5269,2117,2620,4737
2013,12,Alabama,23223,34594,57817,15707,16349,32056
2013,12,Alaska,3565,4696,8261,2794,3493,6287
2013,12,Arizona,15066,14627,29692,11371,9220,20591
2013,12,Arkansas,7288,15176,22463,5032,7499,12531
2013,12,California,37796,77670,115466,32545,49802,82346
2013,12,Colorado,21157,23152,44309,16331,15116,31448
2013,12,Connecticut,5632,4627,10259,5213,3495,8708
2013,12,Delaware,1838,2116,3954,1414,1243,2657
2013,12,District of Columbia,35,3,38,34,,34
2013,12,Florida,51214,44739,95953,41641,27094,68735
2013,12,Georgia,18361,26010,44371,12194,11748,23942
2013,12,Guam,84,59,143,68,51,119
2013,12,Hawaii,0,0,0,,,
2013,12,Idaho,4265,7814,12079,2856,4701,7557
2013,12,Illinois,27204,22425,49629,21837,15116,36953
2013,12,Indiana,23041,24569,47609,17406,14833,32239
2013,12,Iowa,245,6245,6490,165,3273,3439
2013,12,Kansas,7906,12859,20765,5723,6928,12651
2013,12,Kentucky,13309,20219,33528,8772,10137,18909
2013,12,Louisiana,16190,28861,45050,11398,13632,25030
2013,12,Maine,3238,5130,8369,2755,3717,6472
2013,12,Mariana Islands,0,2,2,,,
2013,12,Maryland,11374,8867,20241,9880,5632,15512
2013,12,Massachusetts,5660,3544,9204,5231,2828,8059
2013,12,Michigan,11118,17999,29117,9078,12045,21122
2013,12,Minnesota,9379,14380,23759,7863,12168,20032
2013,12,Mississippi,9461,19344,28805,6296,8027,14323
2013,12,Missouri,22949,27562,50511,17187,17077,34265
2013,12,Montana,3861,7257,11118,2949,5131,8081
2013,12,Nebraska,178,4866,5045,112,2386,2498
2013,12,Nevada,6031,5729,11760,4592,3690,8282
2013,12,New Hampshire,4922,4387,9309,3992,3430,7422
2013,12,New Jersey,4765,5095,9860,5255,3617,8872
2013,12,New Mexico,6711,7861,14572,5268,5062,10330
2013,12,New York,8984,23034,32018,8202,16012,24215
2013,12,North Carolina,1531,31777,33308,1101,15636,16737
2013,12,North Dakota,2114,4831,6945,1797,3809,5605
2013,12,Ohio,36653,35417,72070,27259,22001,49260
2013,12,Oklahoma,17119,22713,39832,12108,12590,24699
2013,12,Oregon,13313,15869,29182,10349,10845,21193
2013,12,Pennsylvania,22,75098,75120,17,56169,56187
2013,12,Puerto Rico,1181,286,1467,1111,263,1373
2013,12,Rhode Island,1129,1192,2321,1027,943,1970
2013,12,South Carolina,11747,15253,27000,8153,7216,15369
2013,12,South Dakota,3241,6632,9872,2514,4577,7091
2013,12,Tennessee,27694,33892,61586,19319,17542,36861
2013,12,Texas,65370,89022,154392,44529,47629,92158
2013,12,United States,645329,952162,1597492,490465,567869,1058334
2013,12,Utah,5122,8933,14055,3062,4302,7364
2013,12,Vermont,1299,1837,3136,1154,1464,2618
2013,12,Virgin Islands,36,4,41,,,
2013,12,Virginia,25256,30135,55391,19658,17997,37654
2013,12,Washington,19417,18581,37998,14634,12666,27300
2013,12,West Virginia,10485,15362,25847,7201,8850,16051
2013,12,Wisconsin,13734,15980,29713,11583,13528,25111
2013,12,Wyoming,2817,3834,6651,1916,2482,4399
2014,01,Alabama,14249,14710,28960,14631,16617,31248
2014,01,Alaska,2336,2484,4820,2931,3642,6573
2014,01,Arizona,11295,8327,19622,11143,8840,19982
2014,01,Arkansas,5062,6422,11484,5107,7647,12755
2014,01,California,37217,30344,67561,36920,33232,70152
2014,01,Colorado,16348,13510,29858,16040,14579,30619
2014,01,Connecticut,5863,7362,13225,5294,7214,12508
2014,01,Delaware,1522,1102,2625,1399,1235,2634
2014,01,District of Columbia,54,4,58,46,,46
2014,01,Florida,42780,26278,69058,41641,26234,67875
2014,01,Georgia,11307,9821,21128,11415,11308,22724
2014,01,Guam,100,57,157,92,54,146
2014,01,Hawaii,0,0,0,,,
2014,01,Idaho,2650,3671,6321,2748,4559,7308
2014,01,Illinois,23043,13171,36214,21984,13871,35855
2014,01,Indiana,16917,12037,28954,15518,13437,28955
2014,01,Iowa,237,2655,2892,191,3200,3391
2014,01,Kansas,6114,6829,12943,5578,7018,12596
2014,01,Kentucky,8310,7806,16116,8607,9530,18137
2014,01,Louisiana,10794,11783,22578,11071,13793,24865
2014,01,Maine,2875,3029,5905,2994,4114,7108
2014,01,Mariana Islands,0,0,0,,,
2014,01,Maryland,14870,5352,20221,14175,5771,19946
2014,01,Massachusetts,6062,3150,9212,5810,3173,8983
2014,01,Michigan,8295,8324,16619,8451,11168,19619
2014,01,Minnesota,8604,8165,16770,8536,11442,19978
2014,01,Mississippi,6164,6823,12988,6596,8063,14659
2014,01,Missouri,18594,14913,33507,17398,16609,34008
2014,01,Montana,2747,3816,6563,3177,5163,8340
2014,01,Nebraska,106,2166,2272,113,2342,2455
2014,01,Nevada,4338,3324,7663,4295,3575,7869
2014,01,New Hampshire,4147,3116,7263,3956,3497,7453
2014,01,New Jersey,4907,3671,8578,5201,3866,9067
2014,01,New Mexico,4917,4569,9486,5252,5111,10363
2014,01,New York,9342,13311,22653,8576,15846,24422
2014,01,North Carolina,1047,13039,14087,1089,14731,15820
2014,01,North Dakota,1680,2978,4657,1662,3591,5253
2014,01,Ohio,25095,17442,42537,25031,19600,44632
2014,01,Oklahoma,13424,12211,25636,12889,13037,25927
2014,01,Oregon,11202,10200,21403,11124,11145,22269
2014,01,Pennsylvania,228,53205,53432,207,58576,58783
2014,01,Puerto Rico,1285,276,1561,1326,298,1625
2014,01,Rhode Island,1037,899,1936,977,886,1863
2014,01,South Carolina,8334,6080,14413,7976,6945,14920
2014,01,South Dakota,2666,3787,6454,2587,4304,6891
2014,01,Tennessee,19691,15892,35583,18816,17271,36087
2014,01,Texas,45312,42710,88022,44627,47138,91765
2014,01,United States,500779,491481,992260,506699,546693,1053392
2014,01,Utah,2957,3532,6489,2884,4347,7231
2014,01,Vermont,1118,1223,2341,1172,1544,2716
2014,01,Virgin Islands,20,2,22,,,
2014,01,Virginia,18435,15589,34024,17339,16810,34149
2014,01,Washington,15901,12167,28068,15448,13095,28542
2014,01,West Virginia,6696,6672,13367,7281,8368,15649
2014,01,Wisconsin,10738,9386,20124,11244,12603,23847
2014,01,Wyoming,1745,2088,3832,1909,2509,4418
2014,02,Alabama,22877,17079,39955,16429,16601,33030
2014,02,Alaska,3169,3120,6289,3093,3687,6780
2014,02,Arizona,15288,9947,25235,11672,8952,20624
2014,02,Arkansas,8771,8841,17612,5410,8210,13620
2014,02,California,42953,32701,75654,38988,32720,71708
2014,02,Colorado,20097,15501,35598,16720,15233,31953
2014,02,Connecticut,5771,12486,18257,5289,12419,17708
2014,02,Delaware,1924,1222,3146,1517,1230,2747
2014,02,District of Columbia,29,3,32,21,,21
2014,02,Florida,53691,29900,83591,42845,26769,69614
2014,02,Georgia,20033,13035,33068,12744,11827,24571
2014,02,Guam,98,52,150,97,54,151
2014,02,Hawaii,0,0,0,,,
2014,02,Idaho,3896,5073,8969,2950,4845,7795
2014,02,Illinois,26882,15883,42765,22812,14796,37608
2014,02,Indiana,26116,16432,42548,18738,15431,34169
2014,02,Iowa,234,3241,3475,169,3256,3425
2014,02,Kansas,8492,7719,16211,5966,7126,13092
2014,02,Kentucky,15663,12740,28403,9655,10816,20471
2014,02,Louisiana,15230,12295,27524,12331,14400,26731
2014,02,Maine,3738,3585,7323,3192,4255,7447
2014,02,Mariana Islands,0,1,1,,,
2014,02,Maryland,11185,6004,17189,9724,6009,15733
2014,02,Massachusetts,6195,3124,9319,5712,3417,9129
2014,02,Michigan,13341,11249,24589,10185,11379,21565
2014,02,Minnesota,10119,10304,20423,8493,11839,20332
2014,02,Mississippi,10713,7929,18642,6923,8226,15149
2014,02,Missouri,25288,19362,44650,18728,17909,36638
2014,02,Montana,3449,4774,8222,3030,5149,8179
2014,02,Nebraska,129,2346,2475,112,2463,2574
2014,02,Nevada,5953,3968,9921,4725,3687,8412
2014,02,New Hampshire,4701,3392,8094,4252,3529,7781
2014,02,New Jersey,4760,3619,8379,4643,3725,8368
2014,02,New Mexico,6959,5881,12839,5423,5167,10590
2014,02,New York,9572,15139,24712,8596,16215,24811
2014,02,North Carolina,1728,17053,18781,1243,15311,16554
2014,02,North Dakota,2215,3210,5425,1832,3672,5504
2014,02,Ohio,38028,23583,61611,28697,22420,51118
2014,02,Oklahoma,17965,13717,31682,13747,12864,26611
2014,02,Oregon,13567,11908,25475,11084,10700,21783
2014,02,Pennsylvania,52262,11254,63516,44676,10640,55317
2014,02,Puerto Rico,1290,237,1527,1373,257,1630
2014,02,Rhode Island,1251,945,2196,1092,892,1983
2014,02,South Carolina,13158,7325,20483,8329,6908,15238
2014,02,South Dakota,3548,4653,8200,2598,4693,7291
2014,02,Tennessee,29582,21080,50663,21109,18658,39767
2014,02,Texas,64930,49676,114606,48503,49113,97617
2014,02,United States,726202,546393,1272596,578226,530796,1109021
2014,02,Utah,4155,4586,8741,3201,4491,7692
2014,02,Vermont,1895,1538,3433,1322,1479,2801
2014,02,Virgin Islands,19,3,22,,,
2014,02,Virginia,26673,18363,45036,20313,17594,37907
2014,02,Washington,18193,14042,32234,15372,12693,28064
2014,02,West Virginia,10560,9679,20239,7309,8783,16092
2014,02,Wisconsin,15320,12999,28318,12067,13175,25242
2014,02,Wyoming,2550,2598,5148,2088,2557,4646
2014,03,Alabama,19856,15293,35149,16171,16396,32568
2014,03,Alaska,3374,3862,7236,3144,3774,6918
2014,03,Arizona,14644,9731,24375,12104,8940,21044
2014,03,Arkansas,7123,6980,14102,5438,7707,13145
2014,03,California,49598,37787,87385,42464,34061,76525
2014,03,Colorado,21409,16101,37510,17837,15196,33033
2014,03,Connecticut,7219,13541,20760,5306,12771,18076
2014,03,Delaware,2089,1440,3529,1653,1347,3000
2014,03,District of Columbia,50,3,53,37,,37
2014,03,Florida,48782,27200,75981,43015,26404,69419
2014,03,Georgia,17164,11699,28863,13728,12026,25755
2014,03,Guam,120,89,209,118,87,205
2014,03,Hawaii,0,0,0,,,
2014,03,Idaho,3683,4981,8664,2980,4745,7725
2014,03,Illinois,30428,17828,48256,23145,15107,38253
2014,03,Indiana,26102,17320,43421,19426,15668,35095
2014,03,Iowa,267,3945,4212,198,3416,3613
2014,03,Kansas,7270,7158,14428,5848,7010,12858
2014,03,Kentucky,12153,10425,22578,9370,10299,19670
2014,03,Louisiana,13993,11641,25634,12219,14298,26517
2014,03,Maine,3985,3995,7980,2972,3991,6963
2014,03,Mariana Islands,0,0,0,,,
2014,03,Maryland,9027,6293,15320,7265,6097,13362
2014,03,Massachusetts,7698,4192,11890,5926,3312,9238
2014,03,Michigan,14730,12970,27700,10813,11695,22509
2014,03,Minnesota,12114,14172,26287,8899,12634,21533
2014,03,Mississippi,8682,7044,15727,7056,8549,15605
2014,03,Missouri,23808,18401,42209,19007,17131,36138
2014,03,Montana,3911,5424,9335,3156,5173,8329
2014,03,Nebraska,138,2291,2429,112,2409,2521
2014,03,Nevada,5536,4181,9717,4542,3680,8221
2014,03,New Hampshire,5567,4066,9633,4381,3615,7995
2014,03,New Jersey,6035,4437,10472,4775,3879,8655
2014,03,New Mexico,6872,6071,12943,5518,5288,10806
2014,03,New York,10862,17405,28268,8569,16578,25147
2014,03,North Carolina,1409,15178,16587,1269,15573,16841
2014,03,North Dakota,2280,3854,6135,1678,3705,5383
2014,03,Ohio,37419,25066,62484,28716,22605,51321
2014,03,Oklahoma,16000,13331,29330,13653,13132,26785
2014,03,Oregon,13652,13012,26664,11162,11123,22286
2014,03,Pennsylvania,63734,11386,75120,53168,9476,62644
2014,03,Puerto Rico,1327,256,1583,1262,269,1531
2014,03,Rhode Island,1361,1147,2508,1062,942,2005
2014,03,South Carolina,11395,7158,18553,9094,7292,16386
2014,03,South Dakota,3329,4653,7982,2538,4582,7121
2014,03,Tennessee,22926,17503,40429,20299,17662,37961
2014,03,Texas,56828,45376,102204,47621,48218,95839
2014,03,United States,714551,552985,1267537,574481,526799,1101281
2014,03,Utah,3807,4430,8237,3167,4350,7517
2014,03,Vermont,1837,1780,3617,1346,1539,2885
2014,03,Virgin Islands,19,1,20,,,
2014,03,Virginia,25317,18459,43776,20539,17572,38110
2014,03,Washington,18766,13878,32644,15767,12639,28406
2014,03,West Virginia,9906,8997,18902,7403,8857,16260
2014,03,Wisconsin,16326,16806,33132,12306,13488,25794
2014,03,Wyoming,2627,2750,5377,2101,2518,4619
2014,04,Alabama,15917,12004,27921,17729,16852,34581
2014,04,Alaska,3847,4410,8257,3499,4165,7664
2014,04,Arizona,11794,8007,19801,11711,9079,20789
2014,04,Arkansas,5257,5472,10729,5944,8069,14014
2014,04,California,44932,32562,77494,42980,33571,76552
2014,04,Colorado,17308,13847,31155,17689,15878,33567
2014,04,Connecticut,5374,2985,8359,5236,3140,8376
2014,04,Delaware,1663,1122,2785,1668,1323,2991
2014,04,District of Columbia,34,8,42,35,,35
2014,04,Florida,42841,22758,65598,44267,26822,71090
2014,04,Georgia,12278,7988,20266,14115,11987,26102
2014,04,Guam,125,78,204,138,82,220
2014,04,Hawaii,0,0,0,,,
2014,04,Idaho,2926,4006,6932,3043,4714,7757
2014,04,Illinois,24043,13265,37308,23107,14800,37907
2014,04,Indiana,19280,12987,32266,20163,15447,35609
2014,04,Iowa,206,2621,2827,217,3341,3558
2014,04,Kansas,5738,5614,11352,5874,6994,12868
2014,04,Kentucky,8689,8091,16779,9698,10335,20034
2014,04,Louisiana,11086,8436,19522,12563,14308,26872
2014,04,Maine,3497,3774,7271,3172,4154,7326
2014,04,Mariana Islands,0,2,2,,,
2014,04,Maryland,4484,4849,9332,3973,5543,9516
2014,04,Massachusetts,6001,3266,9266,5742,3274,9016
2014,04,Michigan,11429,10082,21510,10837,11938,22775
2014,04,Minnesota,11007,13059,24066,9106,12583,21689
2014,04,Mississippi,6331,4968,11298,7004,8667,15671
2014,04,Missouri,18948,15280,34228,20004,18098,38102
2014,04,Montana,3403,4959,8362,3274,5304,8578
